role,steered_score__alpha_1.0,cmp_emotional_register__alpha_1.0,cmp_vocab_choice__alpha_1.0,cmp_social_dynamic__alpha_1.0,cmp_motivation__alpha_1.0,cmp_worldview_alignment__alpha_1.0,steered_score__alpha_1.5,cmp_emotional_register__alpha_1.5,cmp_vocab_choice__alpha_1.5,cmp_social_dynamic__alpha_1.5,cmp_motivation__alpha_1.5,cmp_worldview_alignment__alpha_1.5,steered_score__alpha_2.0,cmp_emotional_register__alpha_2.0,cmp_vocab_choice__alpha_2.0,cmp_social_dynamic__alpha_2.0,cmp_motivation__alpha_2.0,cmp_worldview_alignment__alpha_2.0,steered_score__alpha_2.5,cmp_emotional_register__alpha_2.5,cmp_vocab_choice__alpha_2.5,cmp_social_dynamic__alpha_2.5,cmp_motivation__alpha_2.5,cmp_worldview_alignment__alpha_2.5
rebel,35.69298245614035,18.092105263157894,32.10526315789474,22.236842105263158,23.157894736842106,16.95175438596491,40.25877192982456,23.88157894736842,35.021929824561404,27.478070175438596,30.285087719298247,23.157894736842106,51.31140350877193,33.728070175438596,42.719298245614034,34.978070175438596,41.00877192982456,34.026315789473685,63.12280701754386,42.54385964912281,48.50877192982456,42.521929824561404,48.90350877192982,41.82017543859649
recruiter,61.75877192982456,60.96491228070175,66.66666666666667,59.10087719298246,66.38157894736842,64.14473684210526,63.1359649122807,63.46491228070175,68.20175438596492,61.60087719298246,67.21491228070175,64.67105263157895,66.39035087719299,66.00877192982456,64.3640350877193,62.478070175438596,69.45175438596492,66.2719298245614,64.76754385964912,62.74122807017544,59.671052631578945,59.21052631578947,66.95175438596492,62.9078947368421
refugee,35.21491228070175,32.324561403508774,39.62719298245614,34.45175438596491,36.18421052631579,32.578947368421055,40.824561403508774,38.59649122807018,43.81578947368421,39.978070175438596,43.1140350877193,38.3421052631579,47.10964912280702,45.35087719298246,47.69736842105263,45.81140350877193,50.49561403508772,45.78947368421053,57.15350877192982,51.9078947368421,51.11842105263158,51.16228070175438,58.17982456140351,53.39912280701754
reporter,68.4780701754386,46.8640350877193,54.95614035087719,49.93421052631579,61.53508771929825,56.94298245614035,75.23245614035088,59.71491228070175,61.05263157894737,59.12280701754386,70.80263157894737,65.79824561403508,81.96052631578948,70.17543859649123,66.8640350877193,67.20614035087719,76.78508771929825,72.27631578947368,81.13157894736842,69.3859649122807,63.48684210526316,65.08771929824562,73.02631578947368,68.69736842105263
researcher,87.1140350877193,71.75438596491227,76.03070175438596,71.2719298245614,78.42105263157895,75.72368421052632,87.4780701754386,72.85087719298245,74.89035087719299,72.36842105263158,79.57456140350877,77.03070175438596,87.06140350877193,71.53508771929825,71.75438596491227,70.32894736842105,79.69298245614036,76.29385964912281,83.8640350877193,65.6798245614035,63.421052631578945,62.93859649122807,74.45175438596492,69.82456140350877
retiree,49.51754385964912,39.23245614035088,43.94736842105263,38.83771929824562,46.38157894736842,41.62280701754386,54.23684210526316,47.43421052631579,51.09649122807018,45.98684210526316,55.39473684210526,50.723684210526315,60.12719298245614,52.76315789473684,53.61842105263158,52.23684210526316,62.39035087719298,57.56578947368421,66.71052631578948,59.93421052631579,58.64035087719298,58.55263157894737,69.16666666666667,64.4298245614035
revenant,11.368421052631579,3.9035087719298245,14.802631578947368,8.37719298245614,5.087719298245614,3.026315789473684,13.596491228070175,6.206140350877193,16.44736842105263,10.81140350877193,7.587719298245614,4.978070175438597,17.763157894736842,8.706140350877194,18.70614035087719,13.793859649122806,10.87719298245614,7.12719298245614,37.60087719298246,18.771929824561404,29.714912280701753,23.135964912280702,19.714912280701753,15.855263157894736
reviewer,88.53508771929825,74.80263157894737,76.07456140350877,72.22368421052632,81.10964912280701,77.53947368421052,87.24122807017544,73.88157894736842,73.31140350877193,70.46052631578948,81.39473684210526,77.20175438596492,84.6842105263158,70.04385964912281,66.73245614035088,65.92105263157895,77.01754385964912,73.33333333333333,79.75,63.925438596491226,57.521929824561404,58.925438596491226,72.06140350877193,67.48245614035088
revolutionary,43.23684210526316,28.530701754385966,44.3859649122807,32.083333333333336,27.56578947368421,23.640350877192983,49.48684210526316,36.228070175438596,45.98684210526316,37.675438596491226,35.94298245614035,31.92982456140351,58.87280701754386,43.99122807017544,48.1140350877193,43.1578947368421,44.69298245614035,40.12280701754386,69.69298245614036,53.44298245614035,54.01315789473684,51.8640350877193,54.771929824561404,49.94298245614035
robot,87.12719298245614,62.25877192982456,69.25438596491227,62.324561403508774,70.0,64.5657894736842,87.04385964912281,64.25438596491227,65.6359649122807,62.171052631578945,71.00877192982456,65.21052631578948,85.84210526315789,62.171052631578945,60.08771929824562,59.219298245614034,67.95175438596492,61.49122807017544,77.34210526315789,52.03947368421053,48.99122807017544,50.26315789473684,57.65350877192982,51.06578947368421
rogue,30.350877192982455,19.93421052631579,23.114035087719298,17.916666666666668,26.00877192982456,19.144736842105264,40.81578947368421,29.342105263157894,31.44736842105263,25.592105263157894,37.06140350877193,29.144736842105264,64.82894736842105,48.223684210526315,48.31140350877193,43.50877192982456,55.96491228070175,48.76315789473684,82.81140350877193,62.89473684210526,63.0921052631579,59.86842105263158,68.50877192982456,64.00438596491227
romantic,39.05240174672489,23.209606986899562,47.70742358078603,40.786026200873366,33.53711790393013,28.29694323144105,41.171052631578945,25.81140350877193,46.578947368421055,42.478070175438596,37.34649122807018,31.030701754385966,45.166666666666664,30.592105263157894,45.921052631578945,43.99122807017544,41.00877192982456,34.60526315789474,49.15350877192982,35.0,44.780701754385966,44.71491228070175,44.12280701754386,37.66228070175438
saboteur,24.80263157894737,18.223684210526315,31.096491228070175,19.978070175438596,16.95175438596491,13.574561403508772,30.464912280701753,23.88157894736842,34.32017543859649,23.42105263157895,23.50877192982456,18.88157894736842,41.03947368421053,31.25,38.94736842105263,30.394736842105264,33.35526315789474,28.157894736842106,60.39035087719298,42.23684210526316,48.61842105263158,41.33771929824562,46.51315789473684,41.05263157894737
sage,79.67105263157895,47.675438596491226,55.6359649122807,50.175438596491226,61.776315789473685,52.76315789473684,79.75,49.42982456140351,55.13157894736842,49.71491228070175,63.75,54.583333333333336,77.04824561403508,50.15350877192982,51.469298245614034,49.51754385964912,64.21052631578948,55.26315789473684,76.1842105263158,48.64035087719298,46.11842105263158,46.05263157894737,61.666666666666664,53.280701754385966
scheduler,54.771929824561404,61.578947368421055,64.05701754385964,58.90350877192982,64.24561403508773,61.21052631578947,56.43859649122807,62.80701754385965,61.55701754385965,59.14473684210526,66.46052631578948,62.69736842105263,56.70614035087719,59.32017543859649,55.28508771929825,55.723684210526315,63.64035087719298,59.276315789473685,53.01754385964912,49.3859649122807,43.55263157894737,45.6140350877193,57.5,52.5
scholar,89.05701754385964,70.43859649122807,75.17543859649123,70.43859649122807,77.5657894736842,74.39473684210526,88.03947368421052,74.07894736842105,75.0657894736842,72.96052631578948,81.09649122807018,77.60087719298245,87.64912280701755,71.49122807017544,70.10964912280701,69.49561403508773,79.55263157894737,75.08771929824562,86.00877192982456,69.47368421052632,65.74561403508773,67.39035087719299,79.27631578947368,74.84649122807018
scientist,81.44978165938865,68.4934497816594,72.20524017467248,68.16593886462883,74.19213973799127,71.51965065502183,80.60698689956332,69.38864628820961,71.39737991266375,67.31441048034935,75.34934497816595,71.83406113537117,79.9780701754386,67.25877192982456,67.45614035087719,64.84649122807018,74.47368421052632,70.41666666666667,77.5589519650655,60.633187772925766,57.94759825327511,57.79475982532751,69.45414847161572,64.25764192139738
scout,48.84649122807018,41.8859649122807,48.20175438596491,40.54824561403509,48.50877192982456,41.666666666666664,57.578947368421055,49.86842105263158,52.06140350877193,47.12719298245614,56.44736842105263,49.29824561403509,73.13157894736842,58.85964912280702,57.916666666666664,55.39473684210526,65.76754385964912,60.24561403508772,81.40789473684211,65.96491228070175,62.1359649122807,62.31578947368421,69.82456140350877,64.64912280701755
screener,74.80701754385964,53.1359649122807,59.10087719298246,50.81140350877193,59.86842105263158,55.526315789473685,74.84649122807018,54.42982456140351,56.71052631578947,50.78947368421053,60.74561403508772,56.40350877192982,75.3157894736842,52.96052631578947,52.36842105263158,48.969298245614034,61.33771929824562,55.6140350877193,75.74561403508773,50.28508771929825,45.6578947368421,46.16228070175438,59.18859649122807,53.223684210526315
secretary,61.671052631578945,61.53508771929825,65.08771929824562,58.1140350877193,68.4780701754386,64.84649122807018,62.60964912280702,59.29824561403509,59.01315789473684,55.24122807017544,67.87280701754386,63.56578947368421,59.6578947368421,51.8421052631579,48.574561403508774,46.8859649122807,63.28947368421053,57.280701754385966,51.69298245614035,40.70175438596491,36.53508771929825,36.05263157894737,51.074561403508774,45.06578947368421
